ACC,RT,avg_easyness,con,diff1,diff2,distance,easyness,n1,n2,play,practice,ratio,session,sid,sticking_point,stuck,trial
1,1191,0.0764,incon,0.375,0.857142857,6,0.4045,11,17,1,False,0.65,1,699104,False,,18
1,1788,0.1337,con,0.416666667,1.0,1,0.106,10,11,1,False,0.91,1,699104,False,,19
0,1966,-0.0291,incon,0.375,1.0,1,-0.983,11,12,1,False,0.92,1,699104,True,,20
0,1053,-0.3076,incon,0.416666667,1.0,1,-0.5265,10,11,1,False,0.91,1,699104,False,True,21
0,1162,-0.316,con,0.416666667,1.0,1,-0.581,11,12,1,False,0.92,1,699104,False,True,22
0,1144,-0.5113,incon,0.416666667,0.857142857,4,-0.572,13,17,1,False,0.76,1,699104,False,True,23
0,1053,-0.6378,con,0.375,1.0,1,-0.5265,11,12,1,False,0.92,1,699104,False,True,24
0,1070,-0.5482,incon,0.375,0.857142857,1,-0.535,10,11,1,False,0.91,1,699104,False,True,25
1,1078,-0.3507,con,0.333333333,1.0,4,0.461,12,16,1,False,0.75,1,699104,False,True,26
1,1469,-0.1814,con,0.333333333,1.0,1,0.2655,9,10,1,False,0.9,1,699104,False,True,27
1,667,,con,0.083333333,0.285714286,3,0.6665,1,4,1,False,0.25,1,441310,,,7
1,984,,incon,0.166666667,0.571428571,3,0.508,3,6,1,False,0.5,1,441310,,,8
1,1382,,con,0.25,0.857142857,2,0.309,5,7,1,False,0.71,1,441310,,,9
0,1015,,incon,0.291666667,1.0,1,-0.5075,7,8,1,False,0.88,1,441310,,,10
1,1167,0.2785,con,0.25,0.857142857,1,0.4165,8,9,1,False,0.89,1,441310,,,11
1,922,0.253,incon,0.333333333,0.857142857,1,0.539,7,8,1,False,0.88,1,441310,,,12
1,1087,0.2427,con,0.416666667,1.0,1,0.4565,9,10,1,False,0.9,1,441310,,,13
0,1358,0.0451,con,0.416666667,1.0,1,-0.679,11,12,1,False,0.92,1,441310,,,14
0,1984,-0.0518,incon,0.375,0.857142857,4,-0.992,13,17,1,False,0.76,1,441310,,,15
0,1984,-0.3335,con,0.416666667,1.0,1,-0.992,10,11,1,False,0.91,1,441310,,True,16
0,828,-0.5241,incon,0.416666667,0.857142857,1,-0.414,11,12,1,False,0.92,1,441310,,True,17
1,1040,-0.5194,incon,0.416666667,0.714285714,4,0.48,13,17,1,False,0.76,1,441310,,True,18
1,912,-0.2748,incon,0.375,1.0,4,0.544,11,15,1,False,0.73,1,441310,,True,19
0,871,-0.1635,con,0.375,0.714285714,1,-0.4355,10,11,1,False,0.91,1,441310,,True,20
1,1129,0.122,con,0.333333333,1.0,1,0.4355,12,13,1,False,0.92,1,441310,,True,21
1,735,0.3313,incon,0.333333333,0.857142857,1,0.6325,9,10,1,False,0.9,1,441310,,True,22
1,813,,con,0.083333333,0.285714286,3,0.5935,1,4,1,False,0.25,1,616938,,,7
1,530,,incon,0.166666667,0.571428571,3,0.735,3,6,1,False,0.5,1,616938,,,8
1,1092,,con,0.25,0.857142857,2,0.454,5,7,1,False,0.71,1,616938,,,9
0,1983,,con,0.291666667,1.0,1,-0.9915,7,8,1,False,0.88,1,616938,,,10
0,954,0.0628,con,0.25,0.857142857,1,-0.477,8,9,1,False,0.89,1,616938,,,11
0,855,-0.1414,incon,0.208333333,0.714285714,1,-0.4275,7,8,1,False,0.88,1,616938,,,12
0,829,-0.3713,incon,0.25,0.857142857,7,-0.4145,6,13,1,False,0.46,1,616938,,True,13
1,814,-0.3435,incon,0.25,0.714285714,1,0.593,7,8,1,False,0.88,1,616938,,True,14
1,738,-0.019,con,0.25,0.571428571,1,0.631,9,10,1,False,0.9,1,616938,,True,15
1,1039,0.1725,con,0.208333333,0.857142857,2,0.4805,7,9,1,False,0.78,1,616938,,True,16
1,866,0.3714,incon,0.208333333,0.571428571,1,0.567,6,7,1,False,0.86,1,616938,,True,17
1,926,0.5617,con,0.166666667,0.857142857,1,0.537,8,9,1,False,0.89,1,616938,,True,18
1,988,0.5443,con,0.166666667,0.714285714,1,0.506,5,6,1,False,0.83,1,616938,,True,19
1,512,,con,0.083333333,0.285714286,3,0.744,1,4,1,False,0.25,1,930901,False,,7
1,623,,incon,0.166666667,0.571428571,3,0.6885,3,6,1,False,0.5,1,930901,False,,8
1,635,,incon,0.25,0.857142857,2,0.6825,5,7,1,False,0.71,1,930901,False,,9
0,766,,con,0.333333333,1.0,1,-0.383,7,8,1,False,0.88,1,930901,False,,10
0,784,0.268,incon,0.291666667,0.857142857,1,-0.392,9,10,1,False,0.9,1,930901,False,,11
1,549,0.2643,incon,0.25,0.714285714,1,0.7255,8,9,1,False,0.89,1,930901,False,,12
0,430,0.0836,con,0.333333333,1.0,7,-0.215,7,14,1,False,0.5,1,930901,False,,13
0,607,-0.1136,incon,0.291666667,0.857142857,1,-0.3035,9,10,1,False,0.9,1,930901,True,,14
0,427,-0.0797,con,0.333333333,1.0,1,-0.2135,8,9,1,False,0.89,1,930901,False,True,15
1,519,0.1468,con,0.333333333,0.857142857,1,0.7405,9,10,1,False,0.9,1,930901,False,True,16
1,905,0.1112,con,0.333333333,0.714285714,4,0.5475,11,15,1,False,0.73,1,930901,False,True,17
0,539,0.1003,incon,0.291666667,1.0,3,-0.2695,9,12,1,False,0.75,1,930901,False,True,18
0,563,0.1047,con,0.291666667,0.714285714,1,-0.2815,8,9,1,False,0.89,1,930901,False,True,19
1,394,0.308,con,0.25,1.0,1,0.803,10,11,1,False,0.91,1,930901,False,True,20
1,439,0.316,con,0.25,0.857142857,1,0.7805,7,8,1,False,0.88,1,930901,False,True,21
1,1003,,con,0.0,0.142857143,8,0.4985,1,9,1,False,0.11,1,403776,,True,13
0,1984,,con,0.0,0.0,1,-0.992,3,4,1,False,0.75,1,403776,,True,14
1,607,,con,0.083333333,0.285714286,3,0.6965,1,4,1,False,0.25,1,906966,,,7
1,637,,con,0.166666667,0.571428571,3,0.6815,3,6,1,False,0.5,1,906966,,,8
1,878,,incon,0.25,0.857142857,2,0.561,5,7,1,False,0.71,1,906966,,,9
0,819,,incon,0.333333333,1.0,1,-0.4095,7,8,1,False,0.88,1,906966,,,10
0,696,0.2363,incon,0.291666667,0.857142857,1,-0.348,9,10,1,False,0.9,1,906966,,,11
0,1025,-0.0055,con,0.25,0.714285714,1,-0.5125,8,9,1,False,0.89,1,906966,,,12
1,802,-0.022,con,0.291666667,0.857142857,7,0.599,7,14,1,False,0.5,1,906966,,True,13
0,673,-0.2015,incon,0.291666667,0.714285714,1,-0.3365,8,9,1,False,0.89,1,906966,,True,14
1,746,0.0058,incon,0.291666667,0.571428571,1,0.627,10,11,1,False,0.91,1,906966,,True,15
1,657,0.2097,incon,0.25,0.857142857,8,0.6715,8,16,1,False,0.5,1,906966,,True,16
0,795,0.2327,con,0.25,0.571428571,1,-0.3975,7,8,1,False,0.88,1,906966,,True,17
1,1278,0.1851,incon,0.208333333,0.857142857,1,0.361,9,10,1,False,0.9,1,906966,,True,18
1,656,0.3868,incon,0.208333333,0.714285714,1,0.672,6,7,1,False,0.86,1,906966,,True,19
0,764,,incon,0.041666667,0.142857143,3,-0.382,1,4,2,False,0.25,1,997486,,,7
1,1745,,con,0.0,0.0,4,0.1275,2,6,2,False,0.33,1,997486,,,8
1,1255,,incon,0.041666667,0.0,3,0.3725,1,4,2,False,0.25,1,997486,,,9
1,998,,incon,0.083333333,0.142857143,6,0.501,2,8,2,False,0.25,1,997486,,,10
1,1431,0.1807,incon,0.166666667,0.428571429,6,0.2845,3,9,2,False,0.33,1,997486,,,11
1,1334,0.3237,con,0.208333333,0.571428571,3,0.333,5,8,2,False,0.63,1,997486,,,12
1,1103,0.3879,incon,0.25,0.714285714,7,0.4485,6,13,2,False,0.46,1,997486,,,13
1,1983,0.3151,incon,0.291666667,0.857142857,2,0.0085,7,9,2,False,0.78,1,997486,,,14
1,808,0.3341,incon,0.25,0.714285714,6,0.596,8,14,2,False,0.57,1,997486,,,15
1,730,0.4042,con,0.333333333,1.0,2,0.635,7,9,2,False,0.78,1,997486,,,16
0,1404,0.1972,incon,0.416666667,1.0,1,-0.702,9,10,2,False,0.9,1,997486,,,17
1,711,0.2364,con,0.375,0.857142857,1,0.6445,11,12,2,False,0.92,1,997486,,,18
0,1077,0.127,con,0.458333333,1.0,1,-0.5385,10,11,2,False,0.91,1,997486,,,19
0,756,-0.0678,con,0.416666667,0.857142857,1,-0.378,12,13,2,False,0.92,1,997486,,,20
1,688,-0.0636,incon,0.458333333,1.0,1,0.656,11,12,2,False,0.92,1,997486,,True,21
1,692,0.2076,con,0.458333333,0.857142857,1,0.654,12,13,2,False,0.92,1,997486,,True,22
1,1224,0.1563,incon,0.458333333,0.714285714,4,0.388,14,18,2,False,0.78,1,997486,,True,23
1,1203,0.3437,con,0.416666667,1.0,4,0.3985,12,16,2,False,0.75,1,997486,,True,24
0,818,0.3375,incon,0.416666667,0.714285714,1,-0.409,11,12,2,False,0.92,1,997486,,True,25
1,1179,0.2884,incon,0.375,1.0,2,0.4105,13,15,2,False,0.87,1,997486,,True,26
1,849,0.2727,con,0.375,0.857142857,1,0.5755,10,11,2,False,0.91,1,997486,,True,27
0,399,,con,0.0,0.0,3,-0.1995,1,4,1,False,0.25,1,794560,,,7
0,459,,incon,0.0,0.0,6,-0.2295,3,9,1,False,0.33,1,794560,,,8
1,524,,con,0.0,0.0,3,0.738,1,4,1,False,0.25,1,794560,,,9
1,534,,con,0.083333333,0.285714286,6,0.733,3,9,1,False,0.33,1,794560,,,10
1,369,0.3715,incon,0.166666667,0.571428571,1,0.8155,5,6,1,False,0.83,1,794560,,,11
0,456,0.3658,con,0.25,0.857142857,1,-0.228,7,8,1,False,0.88,1,794560,,,12
0,290,0.3827,incon,0.208333333,0.714285714,4,-0.145,9,13,1,False,0.69,1,794560,,,13
1,279,0.4072,con,0.166666667,0.571428571,2,0.8605,6,8,1,False,0.75,1,794560,,,14
0,433,0.2173,incon,0.25,0.857142857,2,-0.2165,5,7,1,False,0.71,1,794560,,,15
0,424,0.0118,con,0.208333333,0.714285714,1,-0.212,7,8,1,False,0.88,1,794560,,,16
1,360,0.2214,incon,0.166666667,0.571428571,7,0.82,6,13,1,False,0.46,1,794560,,,17
0,750,0.1754,incon,0.25,0.857142857,2,-0.375,5,7,1,False,0.71,1,794560,,,18
0,375,-0.0342,con,0.208333333,0.714285714,1,-0.1875,7,8,1,False,0.88,1,794560,,,19
0,635,-0.0544,incon,0.25,0.857142857,7,-0.3175,6,13,1,False,0.46,1,794560,,True,20
0,399,-0.0519,incon,0.25,0.714285714,1,-0.1995,7,8,1,False,0.88,1,794560,,True,21
0,319,-0.2478,incon,0.25,0.571428571,1,-0.1595,9,10,1,False,0.9,1,794560,,True,22
0,389,-0.2117,con,0.208333333,0.857142857,2,-0.1945,7,9,1,False,0.78,1,794560,,True,23
1,475,-0.0217,con,0.208333333,0.571428571,1,0.7625,6,7,1,False,0.86,1,794560,,True,24
0,182,0.0236,incon,0.166666667,0.857142857,1,-0.091,8,9,1,False,0.89,1,794560,,True,25
1,55,0.258,con,0.166666667,0.714285714,1,0.9725,5,6,1,False,0.83,1,794560,,True,26
1,741,0.4158,incon,0.166666667,0.714285714,1,0.6295,7,8,1,False,0.88,1,794560,,True,27
1,799,,incon,0.041666667,0.142857143,3,0.6005,1,4,1,False,0.25,1,630127,,True,7
1,508,,con,0.041666667,0.0,4,0.746,2,6,1,False,0.33,1,630127,,True,8
1,609,,incon,0.041666667,0.0,4,0.6955,4,8,1,False,0.5,1,630127,,True,9
1,601,,con,0.0,0.142857143,11,0.6995,2,13,1,False,0.15,1,630127,,True,10
1,365,0.7118,con,0.0,0.0,2,0.8175,1,3,1,False,0.33,1,630127,,True,11
1,342,0.7575,con,0.0,0.142857143,1,0.829,3,4,1,False,0.75,1,630127,,True,12
1,319,0.7764,incon,0.0,0.0,2,0.8405,1,3,1,False,0.33,1,630127,,True,13
1,507,,con,0.083333333,0.285714286,3,0.7465,1,4,1,False,0.25,1,159432,,,7
1,445,,con,0.166666667,0.571428571,3,0.7775,3,6,1,False,0.5,1,159432,,,8
1,554,,incon,0.25,0.857142857,2,0.723,5,7,1,False,0.71,1,159432,,,9
1,514,,con,0.333333333,1.0,1,0.743,7,8,1,False,0.88,1,159432,,,10
1,491,0.7489,con,0.416666667,1.0,1,0.7545,9,10,1,False,0.9,1,159432,,,11
1,549,0.7447,con,0.5,1.0,1,0.7255,11,12,1,False,0.92,1,159432,,,12
1,541,0.7351,incon,0.583333333,1.0,1,0.7295,13,14,1,False,0.93,1,159432,,,13
1,541,0.7364,incon,0.666666667,1.0,2,0.7295,15,17,1,False,0.88,1,159432,,,14
0,540,0.5338,incon,0.75,1.0,2,-0.27,17,19,1,False,0.89,1,159432,,,15
0,724,0.3105,con,0.708333333,0.857142857,2,-0.362,19,21,1,False,0.9,1,159432,,,16
0,709,0.0945,incon,0.666666667,0.714285714,2,-0.3545,18,20,1,False,0.9,1,159432,,,17
1,1238,0.0248,incon,0.625,0.571428571,6,0.381,17,23,1,False,0.74,1,159432,,,18
1,642,0.0147,incon,0.666666667,0.714285714,5,0.679,16,21,1,False,0.76,1,159432,,,19
1,822,0.1865,con,0.75,1.0,6,0.589,17,23,1,False,0.74,1,159432,,,20
0,603,0.1986,incon,0.833333333,1.0,2,-0.3015,19,21,1,False,0.9,1,159432,,,21
0,1313,0.1382,con,0.791666667,0.857142857,2,-0.6565,21,23,1,False,0.91,1,159432,,,22
1,586,0.2034,con,0.75,0.714285714,2,0.707,20,22,1,False,0.91,1,159432,,,23
0,1982,-0.1306,con,0.833333333,1.0,6,-0.991,19,25,1,False,0.76,1,159432,,,24
0,1983,-0.4467,incon,0.875,1.0,2,-0.9915,21,23,1,False,0.91,1,159432,,True,25
0,1982,-0.5846,incon,0.875,1.0,2,-0.991,22,24,1,False,0.92,1,159432,,True,26
0,1967,-0.65,incon,0.875,0.857142857,5,-0.9835,24,29,1,False,0.83,1,159432,,True,27
0,1983,-0.9897,con,0.833333333,1.0,2,-0.9915,22,24,1,False,0.92,1,159432,,True,28
0,1983,-0.9898,incon,0.833333333,0.857142857,2,-0.9915,21,23,1,False,0.91,1,159432,,True,29
0,1983,-0.9898,incon,0.791666667,1.0,5,-0.9915,23,28,1,False,0.82,1,159432,,True,30
0,1984,-0.99,con,0.791666667,1.0,2,-0.992,20,22,1,False,0.91,1,159432,,True,31
1,828,,incon,0.083333333,0.285714286,3,0.586,1,4,1,False,0.25,1,418257,False,,7
1,601,,incon,0.166666667,0.571428571,3,0.6995,3,6,1,False,0.5,1,418257,False,,8
1,751,,incon,0.25,0.857142857,2,0.6245,5,7,1,False,0.71,1,418257,False,,9
1,679,,con,0.333333333,1.0,1,0.6605,7,8,1,False,0.88,1,418257,False,,10
1,888,0.6253,con,0.416666667,1.0,1,0.556,9,10,1,False,0.9,1,418257,False,,11
0,1218,0.3863,con,0.5,1.0,1,-0.609,11,12,1,False,0.92,1,418257,False,,12
1,1079,0.3385,incon,0.458333333,0.857142857,1,0.4605,13,14,1,False,0.93,1,418257,False,,13
0,1983,0.0153,incon,0.541666667,0.857142857,1,-0.9915,12,13,1,False,0.92,1,418257,False,,14
1,1016,-0.0184,incon,0.5,0.714285714,2,0.492,14,16,1,False,0.88,1,418257,True,,15
1,1261,-0.0557,con,0.541666667,0.857142857,4,0.3695,13,17,1,False,0.76,1,418257,False,True,16
1,1408,0.1253,incon,0.541666667,0.714285714,2,0.296,14,16,1,False,0.88,1,418257,False,True,17
1,869,0.1463,incon,0.541666667,0.571428571,3,0.5655,16,19,1,False,0.84,1,418257,False,True,18
1,1032,0.4414,con,0.5,0.857142857,10,0.484,14,24,1,False,0.58,1,418257,False,True,19
0,875,0.2555,con,0.5,0.571428571,1,-0.4375,13,14,1,False,0.93,1,418257,False,True,20
1,1405,0.2411,con,0.458333333,0.857142857,2,0.2975,15,17,1,False,0.88,1,418257,False,True,21
1,1875,0.1944,incon,0.458333333,0.714285714,1,0.0625,12,13,1,False,0.92,1,418257,False,True,22
1,687,,incon,0.083333333,0.285714286,3,0.6565,1,4,1,False,0.25,1,873207,False,,7
1,502,,con,0.166666667,0.571428571,3,0.749,3,6,1,False,0.5,1,873207,False,,8
1,537,,con,0.25,0.857142857,2,0.7315,5,7,1,False,0.71,1,873207,False,,9
1,738,,incon,0.333333333,1.0,1,0.631,7,8,1,False,0.88,1,873207,False,,10
1,807,0.6729,incon,0.416666667,1.0,1,0.5965,9,10,1,False,0.9,1,873207,False,,11
0,1108,0.4308,con,0.5,1.0,1,-0.554,11,12,1,False,0.92,1,873207,False,,12
1,631,0.4179,incon,0.458333333,0.857142857,1,0.6845,13,14,1,False,0.93,1,873207,False,,13
1,738,0.3978,con,0.541666667,1.0,1,0.631,12,13,1,False,0.92,1,873207,False,,14
1,754,0.3962,con,0.625,1.0,2,0.623,14,16,1,False,0.88,1,873207,False,,15
0,1012,0.1757,con,0.708333333,1.0,2,-0.506,16,18,1,False,0.89,1,873207,False,,16
0,945,0.192,incon,0.666666667,0.857142857,2,-0.4725,18,20,1,False,0.9,1,873207,False,,17
0,564,-0.0013,incon,0.625,0.714285714,2,-0.282,17,19,1,False,0.89,1,873207,True,,18
1,468,0.0257,incon,0.666666667,0.857142857,5,0.766,16,21,1,False,0.76,1,873207,False,True,19
1,289,0.0722,con,0.666666667,0.714285714,2,0.8555,17,19,1,False,0.89,1,873207,False,True,20
1,354,0.338,incon,0.666666667,0.571428571,4,0.823,19,23,1,False,0.83,1,873207,False,True,21
0,305,0.402,incon,0.625,0.857142857,11,-0.1525,17,28,1,False,0.61,1,873207,False,True,22
0,1269,0.3315,con,0.625,0.571428571,2,-0.6345,16,18,1,False,0.89,1,873207,False,True,23
1,890,0.2893,incon,0.583333333,0.857142857,3,0.555,18,21,1,False,0.86,1,873207,False,True,24
0,728,0.0454,incon,0.583333333,0.714285714,2,-0.364,15,17,1,False,0.88,1,873207,False,True,25
1,691,,con,0.041666667,0.142857143,3,0.6545,1,4,1,False,0.25,1,732496,False,,7
1,561,,con,0.125,0.428571429,4,0.7195,2,6,1,False,0.33,1,732496,False,,8
1,686,,con,0.208333333,0.714285714,7,0.657,4,11,1,False,0.36,1,732496,False,,9
1,552,,incon,0.291666667,1.0,2,0.724,6,8,1,False,0.75,1,732496,False,,10
1,573,0.6937,incon,0.375,1.0,1,0.7135,8,9,1,False,0.89,1,732496,False,,11
1,832,0.6796,con,0.458333333,1.0,1,0.584,10,11,1,False,0.91,1,732496,False,,12
1,761,0.6596,con,0.541666667,1.0,1,0.6195,12,13,1,False,0.92,1,732496,False,,13
1,592,0.669,incon,0.625,1.0,2,0.704,14,16,1,False,0.88,1,732496,False,,14
1,1411,0.5831,con,0.708333333,1.0,2,0.2945,16,18,1,False,0.89,1,732496,False,,15
0,1304,0.31,incon,0.75,1.0,2,-0.652,18,20,1,False,0.9,1,732496,False,,16
0,1017,0.0915,con,0.708333333,0.857142857,2,-0.5085,19,21,1,False,0.9,1,732496,False,,17
0,974,-0.1298,incon,0.666666667,0.714285714,2,-0.487,18,20,1,False,0.9,1,732496,True,,18
1,969,-0.1675,con,0.708333333,0.857142857,6,0.5155,17,23,1,False,0.74,1,732496,False,True,19
1,1126,-0.139,incon,0.708333333,0.714285714,2,0.437,18,20,1,False,0.9,1,732496,False,True,20
0,1363,-0.1449,con,0.708333333,0.571428571,4,-0.6815,20,24,1,False,0.83,1,732496,False,True,21
1,796,0.0772,con,0.666666667,0.857142857,11,0.602,18,29,1,False,0.62,1,732496,False,True,22
1,1338,0.2408,incon,0.666666667,0.571428571,2,0.331,17,19,1,False,0.89,1,732496,False,True,23
0,932,0.0445,con,0.625,0.857142857,4,-0.466,19,23,1,False,0.83,1,732496,False,True,24
1,980,0.0591,incon,0.625,0.714285714,2,0.51,16,18,1,False,0.89,1,732496,False,True,25
1,934,,incon,0.0,0.0,3,0.533,1,4,1,False,0.25,1,979208,False,,19
1,633,,con,0.083333333,0.285714286,6,0.6835,3,9,1,False,0.33,1,979208,False,,20
1,1105,,incon,0.166666667,0.571428571,1,0.4475,5,6,1,False,0.83,1,979208,False,,21
1,1528,,con,0.208333333,0.714285714,1,0.236,7,8,1,False,0.88,1,979208,False,,22
1,1881,0.3919,con,0.208333333,0.714285714,7,0.0595,6,13,1,False,0.46,1,979208,False,,23
0,1967,0.0886,incon,0.166666667,0.571428571,1,-0.9835,8,9,1,False,0.89,1,979208,False,,24
1,798,0.0721,incon,0.125,0.428571429,2,0.601,5,7,1,False,0.71,1,979208,False,,25
0,1350,-0.1524,con,0.208333333,0.714285714,2,-0.675,4,6,1,False,0.67,1,979208,True,,26
1,839,-0.0835,incon,0.25,0.857142857,2,0.5805,6,8,1,False,0.75,1,979208,False,True,27
0,1315,-0.2269,incon,0.25,0.714285714,6,-0.6575,7,13,1,False,0.54,1,979208,False,True,28
0,1237,-0.1539,incon,0.25,0.571428571,1,-0.6185,9,10,1,False,0.9,1,979208,False,True,29
1,1261,-0.2002,con,0.208333333,0.857142857,2,0.3695,7,9,1,False,0.78,1,979208,False,True,30
1,844,0.0504,incon,0.208333333,0.571428571,1,0.578,6,7,1,False,0.86,1,979208,False,True,31
0,1604,-0.2261,incon,0.166666667,0.857142857,1,-0.802,8,9,1,False,0.89,1,979208,False,True,32
1,665,0.0389,incon,0.166666667,0.714285714,1,0.6675,5,6,1,False,0.83,1,979208,False,True,33
1,676,,incon,0.083333333,0.285714286,3,0.662,1,4,1,False,0.25,1,943322,,,7
1,1057,,con,0.166666667,0.571428571,3,0.4715,3,6,1,False,0.5,1,943322,,,8
1,692,,con,0.208333333,0.714285714,2,0.654,5,7,1,False,0.71,1,943322,,,9
1,734,,con,0.291666667,1.0,2,0.633,6,8,1,False,0.75,1,943322,,,10
1,1084,0.5757,incon,0.375,1.0,1,0.458,8,9,1,False,0.89,1,943322,,,11
1,1150,0.5283,con,0.375,1.0,1,0.425,10,11,1,False,0.91,1,943322,,,12
1,1416,0.4924,incon,0.458333333,1.0,4,0.292,12,16,1,False,0.75,1,943322,,,13
0,1967,0.1649,con,0.458333333,1.0,1,-0.9835,13,14,1,False,0.93,1,943322,,,14
0,1035,-0.0652,con,0.416666667,0.857142857,1,-0.5175,12,13,1,False,0.92,1,943322,,,15
1,1957,-0.1525,con,0.458333333,1.0,1,0.0215,11,12,1,False,0.92,1,943322,,True,16
0,1983,-0.4358,incon,0.458333333,0.857142857,1,-0.9915,12,13,1,False,0.92,1,943322,,True,17
0,1983,-0.6925,incon,0.458333333,0.714285714,4,-0.9915,14,18,1,False,0.78,1,943322,,True,18
1,753,-0.3711,con,0.416666667,1.0,4,0.6235,12,16,1,False,0.75,1,943322,,True,19
0,1058,-0.3734,incon,0.416666667,0.714285714,1,-0.529,11,12,1,False,0.92,1,943322,,True,20
0,1983,-0.576,con,0.375,1.0,2,-0.9915,13,15,1,False,0.87,1,943322,,True,21
1,1608,-0.3385,incon,0.375,0.857142857,1,0.196,10,11,1,False,0.91,1,943322,,True,22
1,701,,con,0.0,0.0,6,0.6495,2,8,1,False,0.25,1,754642,,,7
1,516,,con,0.041666667,0.142857143,3,0.742,1,4,13,False,0.25,1,754642,,,7
1,469,,incon,0.086956522,0.285714286,9,0.7655,4,13,1,False,0.31,1,754642,,,8
1,573,,incon,0.125,0.428571429,4,0.7135,2,6,13,False,0.33,1,754642,,,8
1,577,,incon,0.173913043,0.571428571,2,0.7115,6,8,1,False,0.75,1,754642,,,9
1,569,,incon,0.208333333,0.714285714,7,0.7155,4,11,13,False,0.36,1,754642,,,9
1,680,,incon,0.260869565,0.857142857,1,0.66,8,9,1,False,0.89,1,754642,,,10
1,1325,,con,0.291666667,1.0,2,0.3375,6,8,13,False,0.75,1,754642,,,10
1,907,0.6666,con,0.347826087,1.0,1,0.5465,10,11,1,False,0.91,1,754642,,,11
1,1283,0.5734,incon,0.333333333,1.0,1,0.3585,8,9,13,False,0.89,1,754642,,,11
1,764,0.6603,incon,0.434782609,1.0,1,0.618,12,13,1,False,0.92,1,754642,,,12
1,931,0.5319,con,0.375,1.0,1,0.5345,9,10,13,False,0.9,1,754642,,,12
0,636,0.4436,incon,0.52173913,1.0,2,-0.318,14,16,1,False,0.88,1,754642,,,13
1,962,0.493,incon,0.458333333,1.0,1,0.519,10,11,13,False,0.91,1,754642,,,13
0,800,0.2213,incon,0.47826087,0.857142857,1,-0.4,13,14,1,False,0.93,1,754642,,,14
1,759,0.474,con,0.541666667,1.0,1,0.6205,12,13,13,False,0.92,1,754642,,,14
1,1278,0.1615,con,0.434782609,0.714285714,4,0.361,12,16,1,False,0.75,1,754642,,,15
1,901,0.5164,incon,0.625,1.0,2,0.5495,14,16,13,False,0.88,1,754642,,,15
1,770,0.1752,con,0.47826087,0.857142857,1,0.615,13,14,1,False,0.93,1,754642,,,16
1,963,0.5484,incon,0.708333333,1.0,2,0.5185,16,18,13,False,0.89,1,754642,,,16
1,1008,0.1508,con,0.565217391,1.0,2,0.496,15,17,1,False,0.88,1,754642,,,17
1,1081,0.5334,incon,0.791666667,1.0,2,0.4595,18,20,13,False,0.9,1,754642,,,17
1,766,0.3378,incon,0.608695652,1.0,2,0.617,16,18,1,False,0.89,1,754642,,,18
1,904,0.5392,con,0.833333333,1.0,2,0.548,20,22,13,False,0.91,1,754642,,,18
0,1077,0.3101,incon,0.695652174,1.0,2,-0.5385,18,20,1,False,0.9,1,754642,,,19
1,880,0.5271,incon,0.916666667,1.0,2,0.56,21,23,13,False,0.91,1,754642,,,19
1,1057,0.3322,incon,0.652173913,0.857142857,2,0.4715,17,19,1,False,0.89,1,754642,,,20
1,808,0.5364,con,1.0,1.0,3,0.596,23,26,13,False,0.88,1,754642,,,20
1,1164,0.2928,con,0.652173913,1.0,5,0.418,19,24,1,False,0.79,1,754642,,,21
1,731,0.5596,con,1.0,1.0,3,0.6345,25,28,13,False,0.89,1,754642,,True,21
1,1228,0.2708,con,0.739130435,1.0,1,0.386,21,22,1,False,0.95,1,754642,,,22
0,1234,0.3443,con,1.0,1.0,6,-0.617,27,33,13,False,0.82,1,754642,,True,22
1,1042,0.2432,con,0.739130435,1.0,2,0.479,19,21,1,False,0.9,1,754642,,,23
1,1036,0.3311,incon,1.0,0.857142857,3,0.482,25,28,13,False,0.89,1,754642,,True,23
1,966,0.4543,incon,0.826086957,1.0,2,0.517,21,23,1,False,0.91,1,754642,,,24
0,918,0.1273,con,1.0,1.0,6,-0.459,27,33,13,False,0.82,1,754642,,True,24
1,1069,0.4531,con,0.913043478,1.0,3,0.4655,23,26,1,False,0.88,1,754642,,,25
1,1027,0.1054,con,1.0,0.857142857,3,0.4865,25,28,13,False,0.89,1,754642,,True,25
0,1112,0.2583,con,0.913043478,1.0,6,-0.556,25,31,1,False,0.81,1,754642,,,26
1,814,0.0971,con,0.958333333,1.0,6,0.593,27,33,13,False,0.82,1,754642,,True,26
1,1251,0.256,con,0.869565217,0.857142857,2,0.3745,22,24,1,False,0.92,1,754642,,,27
1,928,0.3277,incon,0.958333333,1.0,3,0.536,24,27,13,False,0.89,1,754642,,True,27
0,1182,0.042,incon,0.956521739,0.857142857,3,-0.591,24,27,1,False,0.89,1,754642,,,28
1,934,0.0452,con,0.913043478,0.714285714,8,0.533,23,31,1,False,0.74,1,754642,,,29
1,886,0.0635,con,1.0,1.0,3,0.557,25,28,1,False,0.89,1,754642,,,30
0,1096,0.0651,incon,1.0,1.0,6,-0.548,27,33,1,False,0.82,1,754642,,True,31
1,1379,0.0523,con,1.0,1.0,3,0.3105,25,28,1,False,0.89,1,754642,,True,32
1,1033,0.2672,incon,1.0,0.857142857,6,0.4835,27,33,1,False,0.82,1,754642,,True,33
1,1197,0.2409,incon,1.0,1.0,3,0.4015,25,28,1,False,0.89,1,754642,,True,34
